userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
12FRH06,n,0,6,94,False,Mental Demand - How mentally demanding was the task? Very Low - Very High,,5
12FRH06,n,0,6,94,False,Physical Demand - How physically demanding was the task? Very Low - Very High,,6
12FRH06,n,0,6,94,False,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,7
12FRH06,n,0,6,94,False,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,14
12FRH06,n,0,6,94,False,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,5
12FRH06,n,0,6,94,False,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,5
12FRH06,n,0,6,94,False,How many islands belong to Scotland,around 264,Approx. 500
12FRH06,n,0,6,94,False,The third largest city of Scotland is?,Dundee,Aberdeen
12FRH06,n,0,6,94,False,Scotland entered into a political union with England?,on 1 May 1707,on 1 May 1707
12FRH06,n,0,6,94,False,Scotland constitutes a distinct jurisdiction in:,public and private law,public and private law
12FRH06,n,0,6,94,False,

